Year,Round,Driver,GridPosition,TeamTier,QualifyingDelta,FP2_PaceDelta,DriverForm,Podium
2022,18,ALO,7,2,1.0180000000000007,,0.1334841628959276,0
2022,18,RUS,8,1,1.0849999999999937,0.367999999999995,0.4479638009049774,0
2022,18,LAT,20,3,2.2069999999999936,5.2309999999999945,0.0,0
2022,18,NOR,10,1,1.168999999999997,,0.2171945701357466,0
2022,18,RIC,11,1,1.355000000000004,,0.058823529411764705,0
2022,18,STR,19,2,2.114999999999995,3.630499999999998,0.029411764705882353,0
2022,18,TSU,13,2,1.5040000000000049,2.646000000000001,0.024886877828054297,0
2022,18,MAG,18,3,2.048000000000002,,0.042986425339366516,0
2022,18,BOT,12,3,1.4050000000000011,3.4399999999999977,0.09954751131221719,0
2022,18,ZHO,14,3,1.5900000000000034,3.603999999999999,0.013574660633484163,0
2022,18,MSC,15,3,1.847999999999999,,0.027149321266968326,0
2022,18,GAS,17,2,2.0180000000000007,,0.05203619909502263,0
